Search Parameters;Year;Month;Day;Location Name;Latitude;Longitude;Mag;population_touchee;accessibilite
;1962;4;18;PERU:  CASMA,HUARAZ,QUIRUVILCA,TRUJILLO;-9.941;-78.933;6.4;12000;0.4
;1962;4;23;CHINA:  YUNNAN PROVINCE;23.6;106.1;5.5;10000;0.4
;1962;4;23;SE. HOKKAIDO ISLAND, JAPAN;42.2;143.9;;5000;0.7
;1962;4;25;FRANCE:  CORRENCON,CHATEAU-BERNARD,LE GUA,RENCUREL;45.0;5.6;5.3;5000;0.6
;1962;4;30;JAPAN:  HONSHU:  SENDAI;38.8;140.9;6.8;5000;0.7
;1962;5;11;MEXICO:  S;17.2;-99.6;7.0;5000;0.4
;1962;5;19;MEXICO:  S;17.2;-99.5;7.2;50000;0.4
;1962;5;21;CHINA:  QINGHAI PROVINCE;37.1;96.0;6.8;10000;0.3
;1962;5;21;JAPAN:  OFF COAST OF HONSHU ISLAND;41.8;142.4;5.7;5000;0.7
;1962;5;28;GREECE:  AEGEAN SEA;39.8;25.0;4.5;5000;0.7
;1962;6;11;BALKANS NW:  BOSNIA-HERZEGOVINA;43.6;18.3;6.3;15000;0.6
;1962;6;24;CHINA:   YUNNAN PROVINCE;25.2;101.2;6.2;10000;0.4
;1962;7;26;PANAMA;7.5;-82.0;7.4;10000;0.4
;1962;7;30;COLOMBIA:  MISTRATO, MANIZALES;5.2;-76.4;6.8;5000;0.3
;1962;8;19;CHINA:  XINJIANG;44.68;81.58;6.4;10000;0.3
;1962;8;21;ITALY:  S;41.4;15.5;6.1;10000;0.7
;1962;8;28;GREECE:  S;37.8;22.9;6.8;12000;0.7
;1962;8;30;UTAH;41.8;-111.8;5.8;5000;0.8
;1962;9;1;IRAN:   BUYIN-ZARA;35.63;49.87;7.2;12225;0.4
;1962;9;4;TURKEY:  IGDIR;39.9;43.9;5.5;5000;0.6
;1962;9;14;"GREECE:  AEGEAN SEA; TURKEY:  BALIKESIR";39.6;23.3;5.5;15000;0.7
;1962;10;5;IRAN:  TORBAT HEYDARIYEH, AKHMEDABAD;35.1;58.7;5.0;5000;0.4
;1962;11;6;IRAN:  GAHKOM,GOLRUIYEH,PATKUIYEH,LAIGAZAN,GANJ;28.1;55.6;5.5;5000;0.4
;1962;12;17;CHINA:  NINGXIA;38.12;106.27;5.5;10000;0.4
;1962;12;21;ALASKA:  ALEUTIAN ISLANDS:  FOX ISLANDS;52.47;-168.54;6.5;0;0.2
;1963;2;13;TAIWAN:  TAIPEI, HSINCH;24.5;122.1;7.3;10000;0.7
;1963;2;21;LIBYA:  BARCE (AL MARJ);32.6;21.0;5.4;12000;0.6
;1963;3;24;IRAN:  KARKHANEH;34.438;47.882;6.0;12000;0.4
;1963;3;28;ITALY:  S;40.8;15.6;;10000;0.7
;1963;3;31;IRAN:  HENDOJAN;37.0;57.9;5.0;500;0.4
;1963;4;19;CHINA:  QINGHAI PROVINCE;35.7;97.0;7.0;3000;0.3
;1963;4;23;CHINA:   YUNNAN PROVINCE;25.8;99.5;6.0;15000;0.4
;1963;5;9;NICARAGUA:  LEON;12.2;-86.9;5.5;10000;0.6
;1963;5;18;INDONESIA:  BALI;-8.2;115.6;6.0;1500;0.6
;1963;5;19;BALKANS NW:  SLOVENIA:  LJUBLJANA;46.1;14.8;4.9;10000;0.8
;1963;6;21;CHINA:  HEILONGJIANG PROVINCE;47.9;130.6;5.8;10000;0.6
;1963;6;30;IRAN:  W;33.2;49.2;;12000;0.4
;1963;7;26;BALKANS NW:  MACEDONIA:  SKOPJE;42.1;21.3;6.0;200000;0.7
;1963;7;29;IRAN:  GAHKOM,LAIGAZAN,PATKUIYEH,GOLRUIYEH,GANJ;27.8;55.6;5.2;5000;0.4
;1963;8;15;PERU:  S;-13.8;-69.3;7.7;5000;0.3
;1963;8;29;CHINA:  XINJIANG;39.8;74.2;6.5;10000;0.3
;1963;9;2;INDIA:  KASHMIR:  SW;33.9;74.8;5.3;5000;0.3
;1963;9;15;SOLOMON ISLANDS;-10.472;165.77;7.5;5000;0.3
;1963;9;17;SOLOMON ISLANDS;-10.286;165.413;7.5;5000;0.3
;1963;9;18;TURKEY:  YALOVA:  CINARCIK;40.698;29.159;6.2;12000;0.6
;1963;9;24;PERU:  HUAYLLACAYAN,CAJACAY,MALYAS,MALVAS,HUARAZ;-10.385;-78.022;7.0;12000;0.4
;1963;10;12;RUSSIA:  KURIL ISLANDS;44.426;149.272;7.1;5000;0.3
;1963;10;13;RUSSIA:  KURIL ISLANDS;44.77;149.798;8.5;5000;0.3
;1963;10;20;RUSSIA:  KURIL ISLANDS;44.772;150.563;7.9;5000;0.3
;1963;11;4;INDONESIA:  BANDA SEA;-6.86;129.58;8.3;2000;0.3
;1963;11;9;BRAZIL: ACRE;-9.127;-71.483;7.6;5000;0.3
;1963;12;16;INDONESIA:  JAVA:  LABUHAN, MENES, PONOROGO;-6.4;105.4;6.6;5000;0.4
;1963;12;18;TONGA TRENCH;-24.8;-176.6;7.5;5000;0.3
;1964;1;8;INDONESIA:  SULAWESI:  PINRANG;-3.7;119.4;5.2;5000;0.4
;1964;1;18;TAIWAN:  TAINAN;23.2;120.6;7.0;10000;0.7
;1964;2;13;CHINA:   YUNNAN PROVINCE;26.1;101.0;5.4;12000;0.4
;1964;2;18;AZORES;38.8;-28.4;4.6;5000;0.7
;1964;3;28;ALASKA;60.908;-147.339;9.2;130000;0.3
;1964;4;2;INDONESIA:  BANDA ACEH;5.9;95.7;7.0;10000;0.4
;1964;4;13;BALKANS NW:  CROATIA;45.3;18.1;6.0;5000;0.7
;1964;5;7;TANZANIA;-4.0;34.9;6.0;5000;0.4
;1964;5;7;JAPAN:  NW. HONSHU ISLAND;40.3;139.0;6.9;30000;0.6
;1964;5;7;JAPAN:  NW. HONSHU ISLAND;40.4;139.0;6.6;5000;0.6
;1964;6;14;TURKEY:  MALATYA,ADIYAMAN;38.1;38.3;6.1;12000;0.5
;1964;6;16;JAPAN:  HONSHU:  W COAST;38.65;139.2;7.5;30000;0.6
;1964;7;5;VANUATU ISLANDS:  ESPIRITU SANTO ISLANDS;-15.5;166.5;7.5;5000;0.3
;1964;7;6;MEXICO:  GUERRERO;18.136;-100.605;7.3;50000;0.4
;1964;7;24;RUSSIA:  KAMCHATKA;47.159;153.876;6.8;5000;0.3
;1964;9;1;CHINA:  SHANXI PROVINCE;35.1;111.6;4.7;5000;0.6
;1964;10;6;TURKEY:  MANYAS, BURSA, BALIKESIR;40.203;28.206;6.8;15000;0.6
;1964;11;17;PAPUA NEW GUINEA:  NEW BRITAIN;-5.7;150.7;7.6;5000;0.3
;1964;12;11;NW. HONSHU ISLAND, JAPAN;40.4;138.9;;12000;0.6
;1964;12;27;IRAN:  S;27.0;54.0;;12000;0.4
;1965;1;1;ALGERIA:  M'SILA;35.7;4.4;5.5;12000;0.6
;1965;1;12;CHINA:  SHANXI PROVINCE;35.0;111.63;5.5;10000;0.6
;1965;1;24;INDONESIA:  SANANA ISLAND;-2.4;126.1;7.6;5000;0.3
;1965;2;4;ALASKA:  ALEUTIAN ISLANDS:  RAT ISLANDS;51.251;178.715;8.7;0;0.1
;1965;2;10;IRAN:  NW;37.684;46.998;5.3;5000;0.4
;1965;2;23;CHILE:  NORTHERN;-25.67;-70.63;7.0;5000;0.4
;1965;3;9;GREECE:  ALONISOS, SKOPELOS;39.4;24.0;6.3;5000;0.6
;1965;3;14;AFGHANISTAN;36.3;70.7;7.3;2000;0.3
;1965;3;22;CHILE:  CENTRAL;-31.81;-71.26;6.0;5000;0.6
;1965;3;28;CHILE:  CENTRAL;-32.4;-71.2;7.3;50000;0.6
;1965;3;30;ALASKA:  ALEUTIAN ISLANDS:  RAT ISLANDS;50.32;177.93;7.6;0;0.1
;1965;3;31;GREECE;38.6;22.4;7.1;12000;0.6
;1965;4;5;GREECE:  SOUTHERN;37.7;21.8;6.2;15000;0.6
;1965;4;19;JAPAN:  AICHI, SHIZOUKA PREFECTURES;34.9;138.0;6.0;5000;0.7
;1965;4;29;WASHINGTON:  SEATTLE;47.4;-122.3;6.6;50000;0.85
;1965;5;3;EL SALVADOR:  SAN MARCOS;13.5;-89.3;6.0;10000;0.6
;1965;6;11;RUSSIA:  KURIL ISLANDS;44.7;148.7;7.2;5000;0.3
;1965;6;21;IRAN:  HADJIABAD, SARKHUN, SARCHAHAN;28.1;55.9;6.0;5000;0.4
;1965;7;2;ALASKA:  ALEUTIAN ISLANDS:  FOX ISLANDS;53.03;-167.55;6.5;100;0.3
;1965;7;3;CHINA:   YUNNAN PROVINCE;22.4;101.6;6.1;12000;0.4
;1965;7;6;NORTH CORINTH GULF;38.384;22.545;6.1;5000;0.6
;1965;8;11;VANUATU ISLANDS;-15.8;167.2;7.6;5000;0.3
;1965;8;13;VANUATU ISLANDS;-15.9;166.8;7.4;5000;0.3
;1965;8;23;MEXICO: MEXICO CITY, OAXACA;16.3;-95.8;7.8;5000;0.6
;1965;10;3;CHILE:  SOUTHERN;-42.9;-75.13;6.5;5000;0.3
;1965;11;13;CHINA:  XINJIANG PROVINCE;43.9;87.8;6.6;10000;0.4
;1966;1;31;CHINA:  YUNNAN PROVINCE;27.9;99.7;5.1;10000;0.4
;1966;2;5;GREECE:  CENTRAL;39.2;22.0;6.3;12000;0.6
;1966;2;5;CHINA:  YUNNAN PROVINCE;26.1;103.1;6.5;30000;0.4
;1966;2;13;CHINA:   YUNNAN PROVINCE;26.1;103.1;6.2;30000;0.4
;1966;3;6;CHINA:  HEBEI PROVINCE;37.47;115.03;5.2;10000;0.6
;1966;3;7;TURKEY:  VARTO, MUS;39.1;41.6;6.0;2500;0.4
;1966;3;7;CHINA:  HEBEI PROVINCE;37.308;114.919;6.5;300000;0.6
;1966;3;12;TAIWAN;24.1;122.6;8.0;12000;0.6
;1966;3;19;CHINA:  HEBEI PROVINCE;37.27;114.97;5.6;10000;0.6
;1966;3;20;"UGANDA: KICHWAMBA, BONDIBOGYO;  TANZANIA;  DR CONGO";0.622;29.863;6.6;5000;0.4
;1966;3;22;CHINA:  HEBEI PROVINCE;37.5;115.1;7.6;200000;0.6
;1966;3;26;CHINA:  HEBEI PROVINCE;37.68;115.27;6.2;10000;0.6
;1966;4;20;CHINA:  HEBEI PROVINCE;37.25;114.78;5.3;10000;0.6
;1966;4;26;UZBEKISTAN:  TASHKENT;41.2;69.1;;300000;0.7
;1966;5;2;TURKEY;38.0;42.6;4.8;5000;0.4
;1966;6;15;SOLOMON ISLANDS:  GUADALCANAL;-10.343;160.883;7.1;5000;0.4
;1966;6;27;NEPAL-INDIA;29.554;80.854;6.3;10000;0.4
;1966;7;3;TURKEY:  MUS;38.5;41.3;;2500;0.4
;1966;7;12;TURKEY:  BAGICI;38.9;41.3;4.6;500;0.4
;1966;7;12;RUSSIA:  BLACK SEA;44.75;37.0;5.5;5000;0.7
;1966;8;15;INDIA:  N;28.7;78.9;5.6;5000;0.6
;1966;8;19;TURKEY:  VARTO;39.235;41.572;6.8;20000;0.4
;1966;9;1;GREECE:  SOUTHERN;37.459;22.155;5.5;5000;0.6
;1966;9;4;COLOMBIA;4.62;-73.98;5.3;5000;0.6
;1966;9;19;CHINA:  YUNNAN PROVINCE;24.0;97.7;5.4;10000;0.4
;1966;9;19;VENEZUELA;10.8;-69.5;5.0;5000;0.7
;1966;9;28;CHINA:   YUNNAN PROVINCE;27.5;100.1;6.4;30000;0.4
;1966;10;2;CHINA:  JILIN PROVINCE;43.83;125.12;5.2;5000;0.6
;1966;10;17;PERU:  LIMA,HUACHO,HUAURA, CHANCAY,SUPE,SAN NICOLAS;-10.748;-78.638;8.1;20000;0.6
;1966;10;29;GREECE:  CENTRAL;39.2;21.2;5.7;10000;0.6
;1966;12;28;CHILE:  TALTAL, CATALINA;-25.5;-70.7;7.8;5000;0.4
;1966;12;31;SOLOMON ISLANDS:  SANTA CRUZ ISLANDS;-11.893;166.445;7.8;5000;0.3
;1966;12;31;SOLOMON ISLANDS:  SANTA CRUZ ISLANDS;-12.334;166.684;7.2;5000;0.3
;1967;1;4;GREECE;38.4;22.0;6.0;12000;0.6
;1967;1;5;MONGOLIA;48.1;102.8;7.5;12000;0.3
;1967;1;24;CHINA:  SICHUAN PROVINCE;30.2;104.1;5.5;10000;0.4
;1967;2;9;ALBANIA:  GJIROKASTEV;40.0;20.2;5.6;15000;0.6
;1967;2;9;COLOMBIA:  HUILA, NEIVA, RIVERA,SAN ANTONIO;2.85;-74.8;7.0;20000;0.4
;1967;2;19;INDONESIA:  JAVA:  DAMPIT,GONDANG,TRENGGALEK;-9.2;113.1;6.8;15000;0.4
;1967;3;19;RUSSIA:  KURIL ISLANDS;45.53;151.11;7.0;5000;0.3
;1967;3;27;CHINA:  HEBEI PROVINCE:  HEJIAN, DACHENG;38.5;116.5;6.3;10000;0.6
;1967;4;11;INDONESIA:  MAKASSAR STRAIT;-3.7;119.3;5.5;5000;0.4
;1967;4;12;INDONESIA-MALAYSIA:  N SUMATERA,MALAY PENINSULA;5.5;97.3;6.1;5000;0.4
;1967;5;1;GREECE;39.513;21.304;5.9;12000;0.6
;1967;7;13;ALGERIA:  NEAR SIG;35.5;-0.1;5.0;12000;0.6
;1967;7;22;TURKEY:  MUDURNU, ADAPAZARI;40.751;30.8;7.3;100000;0.6
;1967;7;26;TURKEY:  TUNCELI;39.5;40.4;6.2;12000;0.4
;1967;7;29;COLOMBIA;6.747;-73.03;6.8;20000;0.4
;1967;7;30;VENEZUELA;10.559;-67.33;6.6;10000;0.6
;1967;8;13;FRANCE:  ARETTE,LANNE,MONTORY,ARAMITS,HAUX,SUNHAR;43.2;-0.5;5.3;2000;0.7
;1967;8;13;PAPUA NEW GUINEA:  BISMARCK SEA;-4.4;152.5;6.4;5000;0.3
;1967;8;30;CHINA: SICHUAN PROVINCE;31.6;100.3;6.8;10000;0.3
;1967;9;3;PERU:  OFF COAST;-10.6;-79.8;7.0;5000;0.4
;1967;10;25;TAIWAN:  HUALIEN;24.5;122.2;7.0;12000;0.6
;1967;11;15;CHILE:  NORTHERN;-28.78;-71.19;5.9;5000;0.6
;1967;11;30;ALBANIA;41.5;20.5;6.5;200000;0.6
;1967;12;2;CHINA:  HEBEI PROVINCE:  SHULU;37.717;115.217;5.7;10000;0.6
;1967;12;10;INDIA;17.412;73.885;6.6;50000;0.6
;1967;12;18;CHINA:  SHANXI PROVINCE;36.467;111.217;5.4;10000;0.5
;1967;12;21;CHILE:  NORTHERN;-21.7;-69.5;7.5;5000;0.4
;1968;1;4;NICARAGUA:  MANAGUA;12.1;-86.2;4.6;10000;0.7
;1968;1;15;ITALY:  SICILY;37.9;13.1;6.0;231;0.7
;1968;1;25;ITALY:  SICILY;37.8;13.2;5.1;10000;0.7
;1968;1;29;RUSSIA:  KURIL ISLANDS;43.586;146.701;7.3;5000;0.3
;1968;2;12;PAPUA NEW GUINEA:  NEW IRELAND;-5.5;153.2;7.8;5000;0.3
;1968;2;19;GREECE:  AEGEAN SEA:  ST EUSTRATIOS;39.368;24.957;7.2;12000;0.6
;1968;2;21;JAPAN:  KYUSHU;32.0;130.6;6.3;5000;0.7
;1968;2;23;BRAZIL: PEREIRO;-6.09;-38.44;4.6;5000;0.4
;1968;2;25;ALGERIA:  EL ALEN (BABORD);36.08;5.07;4.9;5000;0.6
;1968;2;28;AZORES;37.7;-29.4;7.6;20000;0.6
;1968;3;20;KENYA:  HOMA BAY, USIRI, GOT KOKECH;-0.6;34.4;4.6;500;0.6
;1968;4;1;JAPAN:  KYUSHU, SHIKOKU;32.3;132.5;7.5;50000;0.7
;1968;4;18;ITALY:  LIGURIA;44.08;8.0;4.6;5000;0.7
;1968;4;29;IRAN:  MAKU,SHAH BANDALU,QURTA BOLAGH,QONDEQLI;39.253;44.203;5.6;12000;0.4
;1968;5;2;IRAN:  SIYAH,CHESHMEH,ZAVIEH,TAKHT-E-RAVAN-E-SOFLA;39.3;44.4;;12000;0.4
;1968;5;16;JAPAN:  OFF EAST COAST OF HONSHU ISLAND;40.8;143.2;8.2;30000;0.6
;1968;5;16;JAPAN:  OFF COAST OF HONSHU ISLAND;41.5;142.7;7.5;30000;0.6
;1968;5;23;NEW ZEALAND:  SOUTH ISLAND:  NW COAST;-41.7;172.0;7.1;5000;0.6
;1968;5;28;INDONESIA:  NEW GUINEA:  IRIAN JAYA;-2.9;139.3;7.7;10000;0.3
;1968;6;9;ARMENIA:  ZANGEZUR;39.1;46.1;5.0;5000;0.4
;1968;6;12;JAPAN:  SANRIKU;39.4;143.1;7.2;30000;0.6
;1968;6;19;PERU:  SAN MARTIN,MOYOBAMBA,YANTALO,RIOJA,LAMAS;-5.61;-77.086;6.8;50000;0.4
;1968;6;23;IRAN:  GHALEGH SEYED,KHESHT,KONAR TAKHTEH;29.8;51.2;5.3;5000;0.4
;1968;7;25;KERMADEC ISLANDS:  S OF, RAOUL;-30.8;-178.4;7.3;0;0.1
;1968;8;1;PHILIPPINES:  LUZON:  MANILA;16.5;122.2;7.3;20000;0.6
;1968;8;2;MEXICO:  OAXACA, GUERRERO;16.519;-97.739;7.3;30000;0.4
;1968;8;5;JAPAN:  SEIKAIDO-NANKAIDO;33.3;132.2;;20000;0.7
;1968;8;10;INDONESIA:  MOLUCCA ISLANDS: MANADO, CELEBES;1.4;126.2;7.6;10000;0.4
;1968;8;14;INDONESIA:  SULAWESI:  TAMBU,COAST OF MAPAGA;0.2;119.8;7.4;10000;0.3
;1968;8;31;IRAN:  DASHT-E-BAYAZ;34.158;59.083;7.1;12000;0.3
;1968;9;1;ARMENIA:  ZANGEZUR;39.1;46.2;5.0;5000;0.4
;1968;9;1;IRAN:  FERDOW;34.0;58.2;6.2;12000;0.4
;1968;9;3;TURKEY:  BARTIN, AMASRA, CAKRAZ;41.8;32.3;6.6;30000;0.6
;1968;9;20;VENEZUELA:  CARUPANO;10.697;-62.748;6.5;10000;0.6
;1968;9;24;TURKEY;39.2;40.1;5.1;5000;0.6
;1968;9;25;MEXICO-GUATEMALA:  S CHIAPAS;15.573;-92.536;6.1;5000;0.4
;1968;10;7;JAPAN:  BONIN ISLANDS;26.3;140.6;7.5;0;0.2
;1968;10;14;AUSTRALIA:  MECKERING, NORTHAM, CUNDERDIN, YORK;-31.5;117.0;6.8;2000;0.7
;1968;10;23;PAPUA NEW GUINEA:  N COAST, WEWAK, DAGUA;-3.4;143.3;7.5;5000;0.3
;1968;11;3;BALKANS NW:  MONTENEGRO;42.1;19.3;5.3;15000;0.6
;1968;12;5;GREECE:  DODECANESE ISLANDS;36.52;26.946;6.1;12000;0.6
;1969;1;3;IRAN:  NE KHURASAN PROVINCE;37.14;57.899;5.5;5000;0.4
;1969;1;5;SOLOMON ISLANDS:  SANTA ISABEL ISLAND;-7.9;158.9;7.5;5000;0.3
;1969;1;19;JAPAN:  HOKKAIDO;45.0;143.2;7.6;5000;0.6
;1969;1;30;INDONESIA:  TALAUD ISLANDS, MINDANAO, VISAYAN;4.8;127.4;7.5;10000;0.4
;1969;2;11;CHINA:  XINJIANG PROVINCE:  WUSHI;41.45;79.367;6.3;12000;0.4
;1969;2;23;INDONESIA:  SULAWESI:  PARASANGA, PALETOANG;-3.201;118.904;7.0;15000;0.3
;1969;2;28;"PORTUGAL; MOROCCO:  RABAT, SALE; SPAIN:  CANARY IS";36.017;-10.95;7.8;100000;0.6
;1969;3;23;TURKEY:  DEMIRCI, GORDES, SINDIRGI;39.2;28.5;5.6;12000;0.6
;1969;3;28;TURKEY:  ALASEHIR, SARIGOL, KIRAZ;38.6;28.4;6.5;50000;0.6
;1969;3;29;ETHIOPIA:  SARDO;11.875;41.208;6.2;5000;0.3
;1969;3;31;EGYPT:  BENI-SOUEF, AL-QAHIRAH (CAIRO);27.7;34.0;7.0;5000;0.7
;1969;4;3;ALBANIA:  SOUTHERN;40.7;19.8;5.5;5000;0.6
;1969;4;21;JAPAN:  RYUKYU ISLANDS;32.2;132.1;;5000;0.6
;1969;4;30;TURKEY:  DEMIRCI, WESTERN ANATOLIA, ISTANBUL;39.2;28.6;5.1;5000;0.6
;1969;7;18;CHINA:  BOHAI SEA;38.2;119.4;7.4;10000;0.6
;1969;7;24;PERU:  LAMPA-JUNIN,HUAYTAPALLANA;-11.9;-75.1;5.9;5000;0.4
;1969;7;25;CHINA:  GUANGDONG PROVINCE:  YANGJIANG COUNTY;22.317;111.8;6.4;10000;0.6
;1969;8;2;PAPUA NEW GUINEA:  BISMARCK SEA;-6.6;146.9;5.4;5000;0.3
;1969;8;11;ITALY:  PERUGIA;43.2;12.4;4.7;5000;0.8
;1969;8;11;RUSSIA:  SHIKOTAN ISLAND, KURILSKIYE;43.6;147.9;8.2;5000;0.3
;1969;9;14;CHINA:  XINJIANG PROVINCE;39.7;74.8;5.5;5000;0.4
;1969;9;29;SOUTH AFRICA:  CAPE PROVINCE;-33.268;19.386;6.3;12000;0.6
;1969;10;1;PERU:  HUAYTAPALLANA, LAMPA, CHILIFRUTA;-11.841;-75.051;6.6;5000;0.3
;1969;10;2;CALIFORNIA:  SANTA ROSA;38.467;-122.692;4.8;5000;0.85
;1969;10;5;SOUTH AFRICA:  TULBAGH;-33.1;19.6;5.8;12000;0.6
;1969;10;26;BALKANS NW:  BOSNIA-HERZEGOVINA:  BANJA LUKA;44.9;17.3;6.0;80000;0.6
;1969;10;27;BALKANS NW:  BOSNIA-HERZEGOVINA:  KAKASI, JABLAN;44.9;17.2;6.4;50000;0.6
;1969;11;21;INDONESIA:  OFF NW COAST SUMATERA;2.1;94.6;7.7;10000;0.3
;1969;11;22;RUSSIA:  OFF KAMCHATKA;57.7;163.6;7.3;5000;0.3
;1969;12;17;ECUADOR:  SASQUISILI, PUJILI, LATACUNGA;-0.8;-78.3;4.2;5000;0.6
;1969;12;25;GUADELOUPE: GRAND BOURG;15.8;-59.7;7.2;50000;0.6
;1970;1;4;"CHINA:  YUNNAN PROVINCE; VIETNAM:  HANOI";24.157;102.474;7.1;30000;0.4
;1970;1;10;PHILIPPINES:  MINDANAO;6.8;126.7;7.6;100000;0.4
;1970;2;5;"PHILIPPINES:  LUZON, ROMBLON I; TABLAS I:  ODIONGAN";12.6;122.1;7.1;12000;0.4
;1970;2;14;PERU:  PANAO,CHACLLA,QUERO,AYLLAMARCA,LA LINDA;-9.9;-75.6;5.4;5000;0.3
;1970;3;6;BOLIVIA: POTOSI;-19.2;-66.1;4.6;5000;0.3
;1970;3;11;ALASKA:  ANDREANOF ISLANDS;57.5;-153.9;6.0;0;0.1
;1970;3;14;IRAN:  BADALAN,QERIS,BATCHI,DIZEH,PESAK,HESAR;38.6;44.7;4.8;5000;0.4
;1970;3;23;INDIA:  BROACH;21.7;73.0;5.4;5000;0.6
;1970;3;28;TURKEY:  GEDIZ;39.098;29.57;7.2;100000;0.5
;1970;4;7;PHILIPPINES:  LUZON;15.78;121.71;7.3;10000;0.6
;1970;4;23;TURKEY:  DEMIRCI, MANISA;39.1;28.7;5.7;15000;0.6
;1970;5;14;RUSSIA:  DAGESTAN;43.078;47.131;6.1;31000;0.4
;1970;5;14;RUSSIA:  DAGESTAN;43.191;47.14;6.7;50000;0.4
;1970;5;31;PERU: NORTHERN, PISCO, CHICLAYO;-9.2;-78.8;7.9;50000;0.4
;1970;6;5;KAZAKHSTAN:  ALMA-ATA;42.5;78.8;6.6;30000;0.6
;1970;6;11;AUSTRALIA:  MACQUARIE ISLAND;-59.1;157.8;7.6;0;0.1
;1970;6;14;CHILE:  SOUTHERN;-52.0;-73.8;6.0;5000;0.3
;1970;6;19;CHILE:  NORTHERN;-22.28;-70.55;6.4;5000;0.6
;1970;6;24;CANADA:  QUEEN CHARLOTTE ISLANDS, BRITISH COLOMBIA;51.8;-131.0;7.5;1000;0.3
;1970;7;2;TURKEY:  SIVAS;38.8;36.7;4.9;5000;0.6
;1970;7;25;SEIKAIDO, JAPAN;32.2;131.7;7.0;15000;0.7
;1970;7;30;IRAN:  KARNAVEH, MAREV;37.8;55.9;6.7;5000;0.4
;1970;7;31;PERU:  JUIN  PROVINCE FELT ARGENTINA TO MEXICO CITY;-1.5;-72.6;7.1;50000;0.3
;1970;8;11;SOLOMON ISLANDS;-14.095;166.57;7.5;5000;0.3
;1970;9;7;BALKANS NW:  CROATIA:  KNIN;44.0;16.0;5.5;15000;0.7
;1970;9;26;COLOMBIA:  BAHIA SOLANO;6.2;-77.6;6.6;5000;0.3
;1970;9;28;NEW ZEALAND;-44.64;173.62;5.1;500;0.7
;1970;9;30;PHILIPPINES:  BATAN ISLANDS:  BASCO, SABTANG;20.675;122.009;6.0;5000;0.4
;1970;10;31;PAPUA NEW GUINEA:  MADANG;-4.907;145.471;7.3;5000;0.4
;1970;11;28;CHILE:  NORTHERN;-20.94;-69.81;6.0;5000;0.6
;1970;12;4;RUSSIA:  BLACK SEA;43.84;39.34;5.1;5000;0.7
;1970;12;10;"PERU:  N;  ECUADOR:  S";-4.0;-80.7;7.6;50000;0.3
;1971;1;10;INDONESIA:  NEW GUINEA: IRIAN JAYA:DJAJAPURA,SENTANI;-3.1;139.7;8.1;10000;0.3
;1971;2;4;INDONESIA:  NATAL, SIBOLGA, TARUTUNG, PASAMAN;0.6;98.8;7.1;15000;0.4
;1971;2;6;ITALY:  TUSCANIA;42.5;11.8;4.6;5000;0.7
;1971;2;9;CALIFORNIA:  SAN FERNANDO;34.412;-118.4;6.5;80000;0.85
;1971;2;14;IRAN:  JAILAN,BOKRAN,HOSSEINABAD,SHARIFABAD;36.6;55.6;5.3;2000;0.4
;1971;4;6;IRAN:  DASHT-E-ARJAN,KHAN-E-ZENYAN,SHIRAZ;29.8;51.9;5.1;2000;0.4
;1971;4;12;IRAN:  TAZARJ,BARGHANY,MADANUIYEH,BARAFTAB,DARAGAH;28.363;55.737;6.1;5000;0.4
;1971;5;2;ALASKA:  ANDREANOF ISLANDS;51.4;-177.2;7.1;0;0.2
;1971;5;12;TURKEY:  BURDUR;37.6;29.8;5.9;10000;0.6
;1971;5;22;TURKEY:  BINGOL;38.8;40.5;6.7;15000;0.4
;1971;6;11;DOMINICAN REPUBLIC:  SANTO DOMINGO;18.0;-69.8;6.1;5000;0.7
;1971;6;16;INDONESIA:  JAVA:  BUARAN,BANTAR KAWSUN,JIPANG;-7.2;109.1;5.2;5000;0.6
;1971;6;17;CHILE:  CATALINA, ANTOFAGASTA;-25.5;-69.2;6.3;5000;0.4
;1971;7;9;CHILE:  CENTRAL;-32.5;-71.2;7.8;50000;0.6
;1971;7;14;PAPUA NEW GUINEA:  NEW IRELAND: BOUGAINVILLE;-5.5;153.9;7.9;5000;0.3
;1971;7;15;ITALY:  PARMA;44.8;10.3;5.2;5000;0.8
;1971;7;26;PAPUA NEW GUINEA:  BISMARCK SEA  RABAUL;-4.9;153.2;7.9;5000;0.3
;1971;7;27;PERU-ECUADOR:  GUAYAQUIL;-2.7;-77.4;6.3;5000;0.6
;1971;8;2;JAPAN TRENCH;41.4;143.5;7.3;5000;0.6
;1971;8;9;IRAN:  BABOL-KENAR;36.3;52.7;5.3;5000;0.6
;1971;8;16;CHINA:  SICHUAN PROVINCE:  MABIAN;28.9;103.7;5.9;10000;0.4
;1971;8;26;IRAN:  BABA KELU;30.0;50.7;4.8;500;0.4
;1971;9;5;RUSSIA:  SAKHALIN, MONERON ISLAND;46.5;141.2;7.1;1000;0.3
;1971;9;6;RUSSIA:  KHOLMSK;46.7;141.4;5.5;5000;0.6
;1971;9;8;RUSSIA:  TATAR STRAIT;46.4;141.2;6.6;5000;0.3
;1971;9;8;RUSSIA:  TATAR STRAIT;46.3;140.9;6.2;5000;0.4
;1971;9;25;PAPUA NEW GUINEA:  BISMARCK SEA;-6.5;146.6;7.0;5000;0.3
